nquest,pesofit,y,riscons2
857907,1.1144563,17318.041,50
857908,1.3150107,14300,70
857914,1.1022933,7800,40
857919,1.1604854,15135.121,80
857921,1.0391362,29011.352,90
857926,1.1040767,29127.021,60
857934,1.146915,19103.094,70
857939,.99542761,30113.859,80
857943,1.1022933,17857.246,70
857944,.29521692,47888.648,100
857945,.38213384,34801.16,0
857946,.38658616,53311.402,0
857948,.53209513,19129.148,80
857951,.43048659,20200,60
857989,.54777592,28864.773,50
857994,.57350254,37304.328,5
857997,.38861096,15956,80
858023,.3959288,37085.297,50
858037,1.7903113,14922.279,90
858038,1.8827076,46090.063,50
858041,2.0679231,20895.736,30
858043,2.491087,53677.172,70
858046,2.3991125,23331.756,70
858047,2.1362412,67121.359,0
858048,2.1899552,42612.664,95
858053,2.0906234,51286.379,20
858057,2.407846,47579.559,50
858065,2.0462961,39721.375,80
858067,1.7903113,105881.02,30
858068,1.8827076,47652.922,0
858074,2.3051939,77275.367,50
858079,.38460764,46065.035,100
858080,.4939059,3600,50
858085,1.372234,216000,10
858089,.46761402,41022.543,100
858090,.40643129,30159.057,100
858098,.42182049,4800,100
858108,.41493234,38837.211,100
858115,.39172119,36602.754,100
858121,.42438123,7194.5547,100
858124,2.8176589,21518.996,30
858151,2.7472129,27603.652,0
858154,3.3977809,33321.621,0
858156,2.8754845,37355.832,0
858159,3.2774198,33973.637,0
858177,.52755779,24826.957,0
858178,.62861526,74505.156,0
858180,.63701373,108049.35,0
858186,.64566165,102893.3,100
858187,.64566165,24076.617,100
858190,.78843218,44773.191,30
858204,.65273345,22638.625,50
858205,.58714819,31956.65,0
858207,.78843218,53358.801,50
858210,.64566165,41949.824,0
858214,.73794514,3477.8325,100
858215,.68101984,16000,50
858216,.56567699,9960,90
858226,.56567699,46896.414,30
858228,.48490936,35107.23,50
858230,.58931732,30911.318,90
858231,.59996569,20670,70
858234,.68849564,30243.689,60
858236,.50820363,19024.113,50
858237,.59996569,33535.246,50
858238,.56992245,49930.652,50
858240,.59996569,19210,70
858245,.49945167,17161.648,70
858251,.59996569,7800,100
858260,4.1676278,3342.4722,0
858268,4.8238344,37875.102,100
858277,4.6335711,28460.525,100
858278,4.2812257,15000,0
858280,4.7028742,6690,100
858282,3.8306327,26000,100
858283,4.8238344,5606.332,50
858285,3.9035156,26831.66,0
858289,3.7667277,64118.094,50
858295,3.2156122,23272.996,0
858304,1.8400948,0,100
858305,1.5550386,109027.07,0
858313,1.6044655,38202.68,50
858319,1.5550386,38934.926,30
858326,1.6846911,23722.619,50
858327,2.1083364,68727.141,30
858328,1.3468634,26986.371,100
858329,1.3322389,4989.9722,100
858334,1.5007089,33200,80
858342,1.6088232,113767.47,50
858343,1.6483444,27409.004,0
858345,1.6664389,33110.508,70
858349,.46288916,15077.98,50
858352,.33323273,12988.251,80
858353,.43377846,26527.994,30
858356,.42520648,28002.162,1
858357,.36951032,47341.492,1
858359,.38356608,32401.336,50
858360,.43140215,33897.547,50
858373,.39340174,20745.328,50
858377,.39771059,12700,50
858380,.46361002,10452.019,70
858386,.38088873,48846.766,1
858390,.47080049,34676.102,40
858392,.47959441,12371.503,50
858396,.70800847,52359.059,100
858397,.787094,17078.949,100
858421,.72081143,36332.16,90
858445,.39873067,25338.748,70
858454,.46057034,19759.506,30
858456,.39873067,20031.66,90
858460,.37224609,40774.066,30
858471,.46561489,14466.641,50
858474,.46561489,22778.328,30
858479,.45779124,49508.246,40
858481,.45556939,20251.32,50
858492,5.4263783,27218.006,50
858504,4.3064489,34671.496,40
858506,4.3064489,22831.66,10
858507,5.7645049,45031.66,30
858514,4.3051052,21721.15,0
858525,5.4859457,48126.453,0
858530,.34969887,27436.553,95
858534,.5189296,37805.699,98
858535,.40069708,32855.34,100
858551,.4245086,97819.633,60
858557,.34969887,249243.92,70
858564,.43741226,9459.498,95
858570,.43267328,13000,100
858585,.68835807,44308.602,50
858588,.70108688,20043.994,0
858607,.75695783,115040.88,0
858637,1.2641715,12121.66,20
858638,2.0006163,36052.426,0
858640,1.5812962,22972.66,0
858666,2.5350602,56664.527,50
858677,2.8114383,58920.418,40
858689,2.3107967,24804.859,10
858712,1.1275499,16935.713,90
858714,.9234432,49889.961,50
858722,.94012886,49777.242,90
858725,1.0749366,21305.578,85
858728,1.1061304,13813.906,100
858731,1.13369,11300,95
858732,.79634041,18253.074,80
858735,.9642309,27100,85
858736,.91022599,39147.32,85
858742,.94012886,14236.328,10
858743,.89305198,24161.678,90
858751,.96851337,25243.656,95
858758,5.0816312,97021.703,20
858763,4.2588258,23840.584,0
858765,5.0828748,14130.396,0
858769,6.0301332,38195.109,60
858770,4.6065006,49745.016,0
858778,5.0828748,11731.109,0
858784,5.0278063,26694.324,0
858786,5.9155812,32953.211,50
858787,4.7760391,82845,100
858799,1.1787217,17824.98,40
858800,1.1787217,15210.656,0
858808,1.0282549,53922.293,70
858810,1.1578014,101678.54,100
858811,1.2996994,60959.137,0
858815,1.061496,35558.301,100
858830,1.352652,4000,0
858846,1.0799506,59294.98,50
858847,1.0799506,75827.953,0
858858,4.3847175,13604.137,30
858864,4.9840031,28272.67,70
858893,3.7695479,18638.846,70
858896,4.1858358,13563.32,30
858899,4.2986598,15448.526,95
858916,4.2986598,12437.357,100
858932,4.3458476,15072.335,100
858944,.99902499,20118.232,50
858946,1.1853182,48741.301,100
858950,.95442802,42786.57,20
858996,.4962759,39588.617,0
858999,.64504695,26345.914,0
859006,.41659722,53306.563,50
859008,.51233459,41404.055,30
859017,.62494975,41445.051,0
859022,.51544482,42227.691,20
859031,.52109039,23096.643,0
859039,.42909086,38495.328,50
859052,2.8029521,20891.105,0
859061,2.0014117,14950,0
859074,2.3622577,31617.1,30
859075,2.7327578,54233.184,0
859080,2.3118134,47974.945,0
859083,2.3118134,24003.371,20
859084,2.3371341,27591.576,0
859085,1.9582319,25852.018,0
859127,1.6568989,20200,20
859134,1.668116,36010.48,20
859143,1.7458564,56969.887,0
859153,1.6264479,42102.363,0
859165,1.4192897,36369.023,20
859168,1.1889977,31344.129,50
859191,1.320304,33493.145,0
859194,1.0671073,16051.655,100
859200,1.5606061,36871.02,50
859203,1.4986745,43400,100
859208,1.3858985,16902.748,100
859212,1.320304,17708.482,0
859214,2.2497504,38661.629,0
859237,2.1712296,10437.992,90
859244,2.3213384,34413.32,60
859245,2.4646184,36218.039,0
859255,2.1477063,25581.66,50
859257,2.4916129,14402.724,30
859258,.33160886,7806.332,50
859259,.35555801,45806.996,50
859261,.3260369,104013.99,34
859263,.40054801,34103.07,0
859264,.40345299,51889.395,50
859266,.35453478,45438.301,0
859271,.32422554,44857.305,50
859273,.33160886,12471.699,50
859280,.3260369,55459.363,50
859282,.3905372,48132.957,0
859283,.48645672,20212.664,0
859285,.34597582,32449.752,100
859286,.38803908,46510.207,50
859288,.38054055,6115.29,0
859290,.50287312,94204.102,0
859293,.32445452,30253.037,0
859294,.37778801,41588.629,20
859295,.36617529,23171.469,0
859299,.34360123,14600,0
859306,.78947753,54044.098,100
859321,.71275133,97490.586,0
859322,.75854188,24006.332,0
859339,.67570293,35309.676,100
859348,1.8523865,33443.055,100
859355,1.6561456,18631.352,100
859358,1.5445415,14000,100
859360,1.759631,34819.336,100
859364,1.5510293,39000,90
859381,1.5006918,35307,100
859384,1.8656408,15000,100
859398,.34181613,19125.328,50
859400,.35651332,83462.055,0
859408,.44730318,54079.141,0
859422,.30677477,50662.512,0
859426,.46685621,38597.57,0
859429,.37956437,19467.645,0
859430,.38372168,21971.531,0
859436,.47500107,25192.176,0
859449,.3535533,21968.494,50
859453,.48515227,28551.023,0
859456,.43238705,46074.313,0
859459,.43238705,46036.586,25
859461,.43282264,32600.414,0
859464,.53417069,41189.465,50
859469,.3705374,35663.32,0
859473,.51705897,20477.553,100
859478,.41586244,16000,90
859484,.55872023,10482.316,90
859489,.55239755,19533.271,100
859495,.55266696,17701.313,100
859498,.65091121,20005.51,100
859501,.66284484,26133.273,100
859507,.65853161,18032.521,100
859508,.6512984,31200,100
859510,.63283557,15816.463,100
859515,.51182282,19444.324,100
859516,1.2456526,11615.488,50
859517,.55872023,14848.124,50
859520,.67007965,20239.916,50
859526,.54666603,14084.85,100
859527,.61670053,29631.932,100
859537,.50796002,32700.656,70
859538,.45758536,26890,70
859539,.50796002,24675.244,50
859554,.5589149,49037.359,90
859566,.58034182,27900,50
859572,.49894458,72845.656,99
859573,.3212367,700,70
859575,.29142433,9105.833,50
859576,.30196071,9792,60
859578,.29868922,17040,100
859579,.29544601,13902.142,70
859580,.30009156,21760.771,90
859584,.33272219,4792.1021,30
859585,.36214498,18230.824,50
859586,.29868922,20588.504,95
859587,.3559038,33117.93,50
859588,.35046673,2500,100
859591,.34276333,17400,90
859592,.30634671,70658.18,40
859596,.26898411,20600,10
859597,.25300604,44363.918,20
859600,.28918874,18400,90
859601,.28373238,35423.926,50
859605,.29544601,10320,100
859606,.29661497,17910,100
859611,.27872205,64337.855,40
859616,.29854363,33969.965,30
859618,3.5538821,30088.648,30
859619,3.7055485,35324.129,60
859623,3.9574583,57200,100
859628,3.9508889,23317.566,70
859630,3.9861598,46297.605,70
859631,3.1377537,64608.762,70
859634,3.2056463,65448.391,40
859648,3.3386836,35012.594,70
859656,3.2526336,32454.119,70
859660,3.2408357,20248.619,90
859667,.62526429,32000,100
859668,.76277596,9436.0801,60
859674,.63950294,10200,50
859683,.6257059,8400,0
859695,.76281393,18800,40
859696,.51686448,8020,0
859714,.49806163,42374.66,50
859715,.52757388,28439.258,10
859717,.53374189,21215.83,0
859720,.42670137,32411.215,100
859721,.62284613,45967.688,0
859728,.4853712,58913.109,0
859730,.6309278,166244.33,0
859732,.50360543,64163.129,100
859734,.53039896,64815.219,0
859740,.60916746,40571.008,25
859744,.48066044,46789.777,0
859746,.53958786,29114.943,0
859754,.47945586,57765.613,70
859776,.53158981,41095.195,60
859779,.46203646,48107.645,30
859784,.4824422,13701.456,30
859795,.42975557,34688.941,10
859804,.44020697,13830.824,0
859845,5.4210138,22466.07,0
859854,4.6287742,18237.664,0
859856,4.650506,23333.93,60
859857,5.3699675,16406.885,0
859858,3.741107,106753.45,100
859861,4.1684351,58824.402,50
859864,4.1697364,31856.861,0
859865,4.1684351,146743.88,0
859879,4.2871556,21276,80
859888,4.087359,8009.498,100
859889,4.1581702,10409.498,50
859890,4.1131201,49788.648,0
859892,4.1131201,31596.652,0
859908,4.4586277,36320.262,30
859913,5.2038159,17103.799,70
859918,4.9009976,84472.188,0
859920,4.7303491,20012.664,80
859922,4.0439095,50209.785,50
859932,3.5608611,31608.865,0
859941,1.6004219,17948.467,0
859944,1.8539493,14225,0
859946,2.4140635,11426.099,50
859949,2.1952691,29035.303,50
859983,1.8722686,102961.74,0
859985,1.9048189,56375.328,100
859993,2.1864293,97500.648,100
860011,1.9602126,108038.49,100
860014,2.5387528,69093.539,50
860022,1.6803325,40688.691,50
860042,2.1106312,205888.97,0
860044,2.0664864,116983.91,50
860050,2.4119413,31274.648,0
860059,2.4461324,43768.164,20
860078,1.761053,61269.684,0
860080,2.1778126,20126.641,0
860089,1.6803325,134752.53,0
860092,2.0790315,274630.41,0
860093,2.0397894,180962.75,0
860094,2.1765926,58490.801,90
860095,2.659148,43422.805,0
860110,2.0790315,22600,100
860127,2.3599045,56495.613,50
860129,2.4575078,32026.641,50
860133,2.0664864,17161.332,50
860157,2.6017778,455.66513,50
860160,2.0790315,79876.828,0
860163,1.8728529,46801.93,0
860164,2.3599045,13220.263,40
860166,2.5070789,64545.801,0
860167,2.659148,27801.459,0
860174,2.6303384,55357.211,60
860178,2.659148,8000,0
860179,2.6303384,16963.32,50
860182,2.253597,8226.9844,50
860191,2.1018026,59392.398,50
860199,2.4119413,20722.031,50
860209,2.0790315,63022.902,0
860223,2.4574258,26012.664,0
860224,2.0397894,115235.88,100
860227,2.2371736,76273.563,0
860228,2.056457,32966.805,100
860230,2.6017778,30006.332,50
860245,2.056457,35790.773,100
860249,1.9749241,100394.78,70
860265,1.761053,9009.498,0
860267,2.5070789,57502.238,70
860272,1.9255923,149882.02,100
860276,2.0397995,33967.82,0
860281,.51344323,48493.098,90
860285,.72078991,36718.039,40
860287,.61787522,61540.004,70
860291,.76448083,25698.996,10
860292,.91488647,31995.447,50
860297,.68845201,30309.498,40
860300,.90437138,3300,50
860324,.44921711,7280,50
860328,.36705562,19350,50
860331,.42063072,9635.7461,0
860332,.49801651,18031.66,50
860333,.4589183,15400,100
860339,.44921711,11563.32,0
860345,.55457085,12200,100
860346,.44806552,2400,50
860349,.36705562,25400,100
860352,.44806552,24529.162,100
860353,.55457085,14600,50
860360,.54767919,16004.883,0
860370,.42512789,31959.02,80
860375,.45392695,113122.87,0
860376,.46579131,14574.432,50
860379,1.9247526,65069.59,0
860381,1.7523605,35599.793,100
860383,1.9046232,41748.254,50
860385,1.9881911,16951.863,50
860399,2.2831061,35619.262,50
860444,1.6713684,85117.625,100
860461,1.6998661,29972.162,50
860470,.52684361,40908.707,20
860471,.59082615,4200,50
860483,.62197131,17660.908,80
860484,.56985319,15100,100
860488,.62878364,14256,10
860489,.61093241,52566.391,10
860493,.62878364,7280,80
860499,.56560481,25106.924,0
860503,.6182183,52831.66,20
860505,.62878364,9100,100
860506,.64187217,24800,50
860508,.66097355,27109.41,100
860512,.66683692,19556.943,50
860524,1.0409021,8616.6211,20
860525,1.0898429,83000,100
860530,.903768,24900,20
860535,.903768,23550,50
860536,1.0067443,5778.3257,90
860539,.89166307,48967.641,50
860546,.903768,32859.656,50
860551,1.048486,5329.103,10
860555,.903768,13000,30
860572,.60390902,24802.293,0
860573,.55374932,42883.602,0
860594,.50170541,24590.096,20
860596,.45520473,25519.873,50
860649,1.4138018,52119.012,0
860650,1.3596315,51092.461,0
860659,1.4409938,21144.98,0
860661,1.4567767,14163.32,0
860663,1.4253473,20021.621,0
860670,1.5715195,58055.09,0
860671,1.5801858,29297.535,0
860677,1.4409938,18550,100
860679,1.4409938,20008.301,0
860684,1.5574915,46714.617,0
860687,1.4567767,12712.664,100
860688,1.3874046,57141.859,0
860689,1.2570474,31398.775,0
860690,1.4564203,50986.148,0
860696,2.2698879,47030.59,97
860698,3.0296819,47849.871,40
860702,3.4169376,35378.957,99
860704,3.3682342,43931.375,92
860725,2.5979865,33073.246,60
860726,3.4765501,19070.91,98
860730,3.3942881,29203.916,30
860731,2.7612827,48658.441,95
860732,.74945772,25364.088,98
860737,2.6389351,67293.375,98
860745,4.3587232,33871.637,50
860757,3.4205158,18939.754,90
860758,3.7753394,52706.973,10
860761,3.1034842,30915.377,90
860774,3.5175529,16783.791,50
860775,3.83986,7575.8408,30
860776,3.5811837,18229.68,90
860780,4.1173172,13292.131,90
860781,3.83986,10510,70
860783,3.83986,5368.1206,80
860787,3.7744691,13377,80
860793,1.5497481,19781.66,0
860796,1.3956232,30484.852,0
860799,1.583811,93063.32,0
860800,1.9061576,74948.789,0
860804,1.621781,65341.859,0
860820,1.7979052,12037.992,100
860821,1.8924327,61502.934,0
860823,1.699445,34271.445,0
860826,1.7487981,33607.609,0
860827,1.8546489,61503.867,0
860828,1.5110019,31208.904,0
860833,1.8688225,23618.996,50
860842,2.8144853,40970.563,50
860844,3.1253014,16925.328,0
860851,3.7687631,55852.805,0
860856,2.8144853,43061.66,0
860876,1.8088418,36200,80
860878,1.658565,8400,100
860884,2.2209172,41200,90
860885,2.1013167,39200,70
860893,1.7960494,52200,80
860900,1.9292338,27000,90
860905,1.5331776,21000,100
860922,1.9300112,36380.824,93
860927,1.4413185,28890.732,93
860929,1.6180195,16872.369,95
860940,1.3961831,48970.254,90
860958,1.4413185,33939.438,95
860960,1.5884497,48540.5,100
860963,1.8434373,5546.3169,50
860968,2.3081281,22879.277,50
860977,2.0076444,16617.74,100
860985,2.1283007,59657.031,50
860988,1.9175726,17574.654,50
860992,2.1526608,8775.0977,100
861001,1.8434373,23131.414,100
861008,.48302713,12966.146,50
861014,.44223344,20812.918,50
861017,.43744224,21986.641,50
861018,.3535533,26585.984,20
861019,.39393792,21057.66,10
861027,.37460494,96056.906,50
861052,1.468984,15000,0
861054,1.2076343,12964.915,50
861057,1.5226588,15014.837,70
861061,1.4113715,65093.77,0
861065,1.2941473,44652.395,100
861069,1.0962132,11000,60
861097,1.3083217,20028.398,20
861105,1.2526876,20762.664,90
861114,5.1759491,33001.141,50
861116,5.9757619,13000,0
861119,5.8762069,17689.014,50
861129,5.0405459,43201.313,50
861135,5.5834527,68836.773,50
861136,5.1091061,29463.172,50
861141,5.7182636,13698.22,0
861145,5.2644057,9628.9795,20
861150,5.2073708,25051.09,0
861152,.96822977,15402.229,100
861155,1.2544688,35150,60
861159,1.0971458,21826.82,40
861162,1.0971458,13000,100
861165,1.016173,36616.426,60
861168,1.3230349,0,100
861173,1.1091627,15551.66,40
861176,.89645684,16551.629,50
861177,1.1590935,8462.6641,100
861178,.988033,10434.738,100
861189,1.0852329,20989.961,20
861191,1.1806005,1400,95
861194,1.1091627,9643.0313,95
861201,.93954402,84852.32,50
861204,1.0971458,13400,60
861207,1.3880813,33932.121,55
861215,1.1202933,27020.828,65
861225,1.2366798,39680.289,50
861230,1.0971458,53501.633,80
861232,1.0971458,43459.586,80
861235,1.1024698,50416.887,60
861243,1.0160626,36810,50
861244,1.1965257,46430.363,50
861245,1.1885122,51681.711,30
861251,1.1492746,27345.994,60
861256,1.0619973,8710,50
861260,1.2071418,25483.752,30
861267,1.1202933,23675,60
861268,1.0275228,40643.492,20
861269,.88674456,29313.32,60
861272,1.0681796,17000,50
861276,1.0625,4800,80
861281,1.016173,22739.182,100
861285,1.1994652,3341,100
861289,1.0764424,56656.988,0
861295,1.3375258,17721.092,40
861300,.99771631,16471,60
861310,.94983464,9000,90
861313,1.148905,5400,100
861315,1.1908776,98000,60
861316,1.0971458,10400,80
861320,1.0971458,47455.574,0
861321,1.1252733,29718.57,60
861329,.91332656,53875.508,10
861339,1.2590389,22971.561,30
861343,1.2969186,21326.594,50
861345,.99771631,80062.297,10
861349,1.1214356,33629.992,50
861361,1.0238024,19016.615,50
861371,.99771631,45963.32,50
861380,1.3187146,18003.115,80
861390,1.2636223,11502.309,100
861399,1.0461621,15240,55
861404,1.3230349,37745.895,20
861408,1.2453681,19965.906,80
861410,.93954402,18036.75,99
861411,1.2590389,21006.332,55
861412,1.2544688,47944.066,50
861413,.89645684,16840.826,60
861417,1.0764424,66348.266,0
861419,1.2497864,23100,60
861421,1.3073065,18666.66,50
861427,1.1402929,32922.316,40
861435,1.211477,38970.902,50
861436,1.2168071,27209.617,50
861440,1.2590389,12000,50
861445,1.0764424,36366.641,70
861446,.89645684,10000,90
861447,1.0507146,12000,35
861451,.47929454,7707.9922,0
861452,.47410181,22398.773,0
861461,.45902196,40992.613,0
861468,.47410181,28641.398,0
861469,.48195988,45443.723,0
861471,.44700637,9611.3975,0
861473,.44380942,18915.83,0
861475,.48927137,56644.625,0
861476,.49690953,41781.82,0
861477,.59330875,32262.992,0
861479,.59982169,36206.457,0
861481,.55001849,7012.6641,70
861482,.59982169,14548.911,0
861486,.57797551,10800,10
861488,.46796557,43015.461,0
861489,.54604012,36675.547,10
861491,.57171363,33606.332,100
861498,.45981631,19000,70
861499,.3855049,9100,50
861500,.38132828,24012.664,90
861502,.38132828,29052.305,50
861508,.37838489,11694.433,90
861510,.3855049,19025.328,20
861513,.38132828,21846.654,20
861514,.38114241,43798.441,40
861516,.34677017,89122.805,10
861519,.35318506,58304.484,40
861523,.43507597,20690.656,50
861525,.35953498,27018.996,85
861526,.31744325,20303.191,30
861529,.37456039,31927.32,60
861578,.4412286,11700,100
861580,.33846369,12000,20
861581,.38859746,20085.51,50
861584,.43879929,46197.824,50
861587,.5000459,9008.126,10
861597,.46584511,15000,70
861620,.38266712,18900,80
861689,1.0386899,52535.328,50
861698,1.1919574,29235.432,0
861707,1.0386899,26499.885,30
861714,.35445482,29480,100
861717,.44402808,7200,100
861731,.47897613,18808.793,60
861733,.3827408,29495,100
861738,.38255423,50621.281,60
861741,.38283521,74375.711,80
861751,.34467664,33070,60
861752,.43845788,14045,100
861772,.3242023,18020.721,80
861775,.3827408,34706.32,70
861778,.34850618,30301.193,60
861798,.43668756,15800,100
861808,.48953775,9000,50
861810,.6673193,36615.121,50
861813,.62040097,13000,20
861825,.62416726,18344.18,40
861829,.77264363,9500,20
861831,.62416726,22343.408,60
861833,.70850825,38009.668,20
861850,.597767,37408.793,90
861858,3.5882888,44395.813,0
861867,2.4313388,14483.053,0
861878,2.9357851,68636.625,0
861949,.32745484,34061.945,0
861954,.29969206,22170.389,0
861962,.34856129,38118.941,50
861974,.32600692,41510.902,0
861979,.31785801,16400,0
861982,.28624654,7371,0
861992,.44884273,36546.172,0
862003,.54357976,55317.379,0
862007,.45873988,8400,100
862009,.53534788,42191.145,0
862012,.54055816,47439.59,0
862017,.5056017,113760.53,0
862021,.56143755,17700,100
862023,1.2477355,36795.582,0
862026,.51055694,45154.785,0
862053,.87611091,31103.195,50
862062,.92404288,10229.742,50
862065,.61929524,59788.926,60
862075,.77463025,23723.189,20
862077,.7662378,35944.965,50
862080,.70203084,56892.691,50
862093,2.3633657,53280.734,0
862095,2.6222649,58256.113,10
862100,2.5542781,38334.75,100
862111,2.1840138,163674.17,0
862113,2.6235437,31700,0
862127,2.9445963,103509.45,100
862132,2.6235437,32880.109,20
862146,2.4947538,26600,100
862147,2.2407222,15010,100
862150,2.6485453,31803.082,95
862151,1.8110156,13850,100
862155,2.2407222,11635,100
862160,2.2407222,15310,100
862161,2.428946,4000,100
862162,1.918849,13448.279,95
862168,2.2652645,14120,100
862173,2.4343429,15050,100
862174,.32343861,21800,100
862175,2.2652645,8710,100
862177,2.23963,25390,100
862188,2.0466011,16017.24,100
862201,.98606294,8838.542,100
862210,.84903848,13280,100
862212,.95693505,32818.996,100
862224,.75317842,15200,50
862225,.70408547,27631.66,50
862236,.82219082,10418.996,50
862251,.81328309,29113.32,50
862252,.81328309,21468.996,100
862264,.91798073,34800.27,50
862272,.89978027,31368.996,50
862279,.95074874,23960,0
862280,.93328983,22018.996,80
862282,.66451806,52145.441,80
862295,.80388463,13000,50
862302,.74513394,24606.092,50
862303,.78722852,24006.277,20
862310,.65731859,31231.66,50
862312,.75891566,18100.33,50
862314,.73240083,16335.478,50
862323,.82198966,13000,100
862329,.74513394,39428.996,50
862335,.81348372,26700,50
862338,.83718014,41281.66,50
862344,.81328309,14100,0
862358,.89675421,9000,100
862382,.97541648,19009.498,100
862387,.80837566,26031.66,80
862395,.99146992,5311.1011,100
862398,.6770314,19000,50
862416,.80837566,5300,100
862422,.93328983,3800,50
862424,.79350197,53444.324,50
862438,.93838984,19322.801,50
862445,1.0289453,27831.66,50
862446,.99311852,6500,100
862455,.96130478,44263.32,80
862462,.76680309,21006.092,50
862466,.98067945,4809.498,50
862470,.93668735,3400,0
862471,.70408547,14418.996,100
862476,.87467623,17800,60
862478,.93328983,26731.66,50
862501,1.6354852,9630.9502,30
862503,1.0961052,63435.984,0
862506,1.0961052,220495.69,0
862507,1.5393999,27337.66,0
862511,1.2213079,54650.656,70
862513,1.37463,67636.234,0
862523,1.3561823,19046,0
862525,1.4949591,16732.973,0
862527,1.4461982,52629.129,0
862528,1.3710363,27559.178,50
862531,1.7158078,35179.965,0
862545,.54607469,45340.301,20
862549,.48189482,69023.43,20
862554,.49116322,21350.93,0
862558,.49654281,11503.32,0
862567,.49654281,16481.66,0
862578,.57788938,14400,50
862580,.46656823,24010.656,20
862582,.59977061,20697.852,50
862583,.58478063,28072.818,0
862590,6.5714507,26222.162,20
862600,5.9512811,27066.332,10
862601,5.6111584,41628.496,20
862604,6.3805737,9900,10
862605,6.2340441,30527.16,0
862609,6.8294425,15823.789,10
862616,5.9512811,42301.313,50
862617,7.6118789,29481.924,30
862636,7.0021167,50745.984,60
862646,3.9298699,36001.047,0
862651,2.7981334,10615.879,50
862652,3.3873646,18991.154,0
862658,3.228832,39487.684,0
862659,3.9298699,34064.184,30
862660,3.4620571,11717.282,10
862665,3.9729128,19010.49,20
862671,3.4620571,10420.966,0
862674,4.2856083,48431.66,20
862676,2.7377646,32888.656,0
862679,3.0839722,55875.578,0
862686,1.0585843,24000,100
862687,.73115635,33975.328,0
862690,1.0453556,2740.7878,100
862692,.90464061,17803.166,100
862725,1.0231533,3300,100
862726,1.0231533,12600,90
862739,.54413539,14000,50
862745,.69537336,60085.078,100
862752,.71343875,25265.469,100
862753,.50799274,36891.363,50
862757,.69303477,71878.555,50
862759,.62126273,44045.18,50
862767,.62473351,56150.367,20
862771,.71589381,17200,0
862787,1.9433105,23725.268,30
862789,1.964643,14565.66,90
862794,1.964643,62128.242,40
862821,1.700855,13347.05,70
862824,1.700855,10350.639,50
862826,1.700855,11279.7,80
862827,.86837727,71759.609,50
862830,.71332604,33107.102,0
862834,.86774373,17069.404,0
862851,.87595505,50494.008,100
862853,.59547073,33016.477,50
862854,.83631551,28960.936,100
862855,.68220872,36931.172,0
862862,.74085742,19812.195,0
862874,1.8354973,35425.328,70
862875,1.7854625,22009.498,50
862877,1.815976,12812.664,50
862884,1.5551163,19512.664,40
862890,1.5551163,23491.648,70
862896,1.9698141,41925.328,60
862903,2.1779211,32015.83,70
862904,1.9806645,33600,70
862908,1.7954259,29525.328,0
862915,2.2726355,23009.498,0
862916,2.0688651,25015.83,30
862918,1.1992413,13617.92,80
862919,1.2203083,18012.664,70
862926,.94774318,28971.637,0
862939,1.1067203,103653.8,0
862959,1.0947034,23221.98,50
862966,3.1835451,15100,100
862968,2.4187818,51760.988,30
862975,2.2362247,22311.398,50
862976,2.6759119,51009.5,90
862979,3.1833868,19815.566,20
862995,2.6689162,17927.996,50
862999,2.8745899,17049.438,30
863000,2.9962499,30374.814,80
863003,2.6113353,5500,50
863005,3.2237651,3104.2893,70
863008,.44914779,9000,0
863018,.5679726,27721.939,0
863020,.65743297,28428.494,30
863021,.54990697,32549.771,20
863025,.47589141,28899.643,50
863027,.58015621,26915.98,30
863039,.56181914,39823.457,0
863043,.50610328,40446.754,0
863044,.61948133,29232.938,30
863045,.69102573,13443.488,0
863054,.99799657,10606.332,50
863055,.86442184,31808.154,10
863058,1.0619732,38282.184,20
863062,1.0486718,22900.885,80
863064,1.100284,59279.152,80
863071,.99437398,20627.229,50
863078,1.0883369,71397.453,50
863085,.8696695,20111.531,50
863087,.95804036,26900,50
863099,1.5478083,12000,50
863101,1.7499524,32591.352,50
863102,1.8074421,11890.343,50
863120,1.7684472,11196.953,50
863128,1.6100546,30968.703,60
863133,2.0398564,44528.367,50
863141,1.7684472,10341.268,20
863147,1.6004896,28603.941,100
863154,1.8433415,36342.574,0
863157,1.2935613,32501.146,0
863165,1.6180195,10400,0
863176,1.4413185,29206.332,30
863182,2.0029125,11863.954,80
863183,1.8433415,14183.357,50
863188,5.0693469,17526.641,50
863189,5.1533694,32390.994,40
863191,5.1236167,35181.313,60
863195,5.1248703,11160,40
863201,5.0693469,21370.633,0
863210,1.3805645,13080,0
863216,4.5651927,16583.906,40
863217,4.3886976,20545.148,60
863222,5.0143032,16468.279,30
863223,4.7796283,32697.029,50
863236,1.0848542,15998.732,0
863239,.77044004,46676.047,0
863248,.88927901,42607.266,50
863265,.83293664,101458.37,0
863274,.90404159,29740,100
863291,1.7539221,80329.078,0
863298,1.6660972,36879.113,50
863304,.54092556,81517.789,50
863308,1.4624407,49757.594,50
863311,1.2523654,7500,0
863313,1.5034863,36160.945,50
863320,1.4005842,66258.094,100
863323,1.3154978,117877.29,50
863328,1.4465964,40079.957,0
863330,1.4465964,48260.617,70
863331,1.3154978,42573.32,50
863333,4.4982185,24600,50
863334,4.575541,15000,50
863340,.51133335,38626.355,30
863355,4.1496434,35958.301,40
