nquest,pesofit,y,riscons2
919849,.28232419,28298.01,0
919851,.24938625,44409.086,0
919856,.63854444,24123.662,20
919866,.54925323,42802.629,40
919870,.27210677,33198.328,100
919871,.4484036,17421.992,0
919886,.16884297,22868.326,0
919901,.18285578,22273.824,0
919903,.18285578,20950,0
919920,.29042214,20531.154,50
919922,.16758759,18200,50
919923,.16758759,17000,0
919930,.37586689,19600,0
919937,.19699919,8034,0
919938,.18986972,38603.855,50
919939,.19699919,7800,50
919940,.23462179,18400,50
919941,.33454099,69206.078,50
919945,.25342205,14306.064,100
919947,.18986972,42705.309,50
919953,.17401588,31818.107,50
919955,.48210099,66543.969,50
919956,.19699919,22713.219,50
919957,.25588018,23045.768,100
919958,.31288552,34641.406,50
919961,.19699919,13802.21,100
919970,.17401588,61295,100
919972,.32507816,53010.363,100
919974,.45856306,0,100
919979,.26459542,58247.648,0
919981,.21972345,20843.666,50
919985,.21050355,9840,100
919987,.20893842,20825.656,0
919990,.21972345,58184.621,0
919996,.22797391,11700,100
919997,.3412855,36180.938,0
919998,.22797391,16117.33,50
920010,.57035565,33200,100
920013,.19402142,17500,50
920022,2.4474671,32228.285,50
920024,1.7685784,12607.33,100
920027,2.0954192,28249.264,80
920032,2.4819837,30809.959,20
920041,1.921333,27068.752,50
920045,2.759233,21668.326,60
920069,.33936429,47083.371,40
920075,.33936429,25395.326,34
920080,.35222974,41340,50
920085,.35222974,27696.064,0
920118,1.1436448,15600,50
920120,1.4854681,27000,70
920123,1.1436448,15600,50
920126,1.4854681,31200,50
920127,1.4298769,28800,50
920130,1.8164028,6500,50
920133,1.1436448,13200,50
920134,1.0619951,13200,50
920140,1.6807964,4800,50
920143,1.0619951,15600,50
920148,2.546957,20800,50
920151,2.7630303,13200,50
920152,1.1436448,26400,50
920155,2.9445925,21000,70
920159,.66715485,23579.348,70
920161,.9177233,44048.203,50
920171,.6427865,26546.156,90
920172,.97242153,135678.33,40
920173,.6391601,18166.494,60
920176,.69220603,12771.008,70
920177,.80440474,23296.25,60
920185,.66715485,34148.973,40
920187,1.6112761,16017.96,90
920191,1.8496038,23837.162,60
920197,.88591146,22618.842,80
920199,1.0994017,29243.982,50
920202,.96435344,31575.656,0
920213,.6856811,27012.828,50
920214,.80567086,29671.09,0
920215,1.6188967,24000,0
920218,.71167558,18000,0
920222,1.9032124,29600,0
920225,1.2796131,28539.037,50
920226,1.0325203,65901.836,50
920229,.80567086,22845.816,0
920238,2.0195792,17001.832,50
920239,1.8753928,19300,100
920243,1.2796131,30120.158,50
920246,.23284951,25223.203,70
920279,.45085883,14024.239,60
920289,.24159285,15010.151,20
920290,.54184651,15004.718,10
920291,.25498772,23568.326,0
920294,.23369662,22411.582,50
920295,.25498772,16687.33,0
920297,.21701202,33286.918,50
920303,.59354532,19010.996,50
920305,.40713248,18900,50
920306,.23678306,32306.813,0
920307,.24575962,23459.164,0
920308,.29594871,48023.305,50
920310,.46152723,18012.828,0
920312,.36785614,37018.328,50
920315,.56283456,36225.656,50
920317,.40498626,21427.49,50
920327,.59354532,19600,100
920332,.68133795,13000,0
920333,.50867963,52287.402,0
920341,.19670965,41132.988,0
920344,.26010108,45507.668,0
920353,.31400359,21200,100
920354,.324157,24010.996,50
920358,.29222375,37010.996,50
920360,.37152478,48621.992,0
920361,.47508246,26225.656,0
920362,.35400274,22760,100
920368,.19670965,114074.9,0
920371,.42269459,12000,100
920375,.324157,36628.32,100
920376,.18705425,8990,50
920377,.47508246,10800,0
920382,.25573295,26828.637,80
920385,.30048457,14380,80
920390,.34875414,18218.766,90
920392,.50574166,7823.1519,100
920395,.38209382,27761.115,60
920397,.44161737,31637.963,30
920398,.41236675,33860.293,80
920400,.25573295,24419.916,80
920402,.37066197,23832.813,90
920407,.51393932,17600.82,90
920434,2.8197281,24158.645,0
920435,2.7176812,112979.32,70
920437,2.7176812,26710.996,50
920438,2.7176812,30610.996,0
920441,2.6184158,32750.652,20
920445,3.6585681,21760,90
920447,2.584285,30620.955,100
920449,4.8227739,27534.764,50
920452,2.584285,14350,80
920455,2.7176812,16900,100
920458,2.7176812,53446.609,30
920469,2.8197281,24007.33,100
920475,4.4914126,22518.326,40
920490,2.6184158,22900,0
920492,2.6184158,48901.59,0
920493,2.7176812,54841.656,30
920500,2.8197281,23925.656,70
920502,4.3299084,53102.219,85
920503,2.8197281,17599.281,0
920505,2.7176812,69073.305,30
920506,2.584285,35490.586,30
920510,2.8197281,26600,50
920512,2.8197281,28183.264,50
920514,2.7176812,35254.98,0
920515,3.6136675,40500,0
920521,2.8197281,26610.996,50
920522,2.7176812,18916.494,50
920523,2.7176812,13780,80
920527,2.7176812,42031.309,50
920539,2.4907587,42555.496,100
920559,3.3511477,0,100
920566,2.4907587,23106.611,50
920569,5.7408032,34089,100
920579,5.6658978,64911.527,0
920599,2.8197281,21318.326,50
920600,5.8621454,74574.898,20
920617,5.8621454,40847.145,0
920630,5.8621454,28370.695,50
920632,2.8197281,47381.844,0
920647,5.8621454,61869.344,0
920648,5.8621454,0,100
920654,4.8227739,15007.33,0
920660,5.8621454,68667.984,50
920668,5.8621454,79583.516,50
920669,5.2359886,26807.33,100
920682,5.8621454,19064.477,50
920688,5.8621454,52730.52,50
920689,5.8621454,7003.665,0
920693,5.8621454,21036.713,20
920709,5.8621454,37133.539,50
920710,4.4784555,24603.666,100
920715,5.3822513,27610.996,100
920716,5.7960567,11000,100
920730,.26020578,9107.3301,100
920733,.28520149,68910.992,50
920738,.19896314,28025.656,0
920741,.20923325,30535,50
920743,.2751357,35754.98,50
920745,.29212192,28600,0
920747,.21708982,26279.064,50
920749,.50159955,33120,50
920752,.29212192,14300,100
920776,.50732154,15211.446,50
920778,.50732154,20211.656,60
920781,.4684439,27619.49,50
920784,.43176541,11401.837,100
920788,.50732154,22818.385,40
920794,.46496093,7200,99
920796,.65855432,42911.363,50
920801,.80575746,16000,50
920809,.80575746,27200,50
920810,.83630407,0,95
920812,.46496093,6500,20
920814,1.180913,4800,90
920815,.43176541,14000,60
920816,.9683671,12200,50
920817,1.2717055,16800,50
920818,.49381888,30000,50
920819,.9683671,8000,50
920822,.34200868,39800,0
920825,.18630227,19400,0
920826,.22252439,18820,0
920827,.24396192,37200,20
920829,.32026488,28501.832,10
920839,.46631077,48544.188,50
920840,.32215166,37051.09,20
920842,.42009822,27979.814,50
920845,.34509093,16503.666,50
920847,.43287256,16205.498,20
920849,.18491709,10800,0
920855,.18735929,24744.979,20
920858,.18491709,15623.824,40
920864,.18491709,16258.063,30
920865,.28916332,3610.9958,85
920866,.26749617,32766.297,99
920867,.67165357,22204.869,95
920868,.27869838,30210.217,90
920869,.35668021,41411.863,80
920870,.35668021,19012.828,65
920871,.28916332,14000,50
920872,.70019835,10500,50
920874,.27869838,20314.711,85
920875,.2460978,6000,20
920911,.42728671,32003.666,100
920912,.31532997,33146.609,0
920913,.33022898,18888.461,90
920916,.63537914,32410.996,0
920922,.34405833,36404.402,50
920925,.53635377,36166.594,100
920928,.3271704,25391.633,0
920933,.56697232,36381.684,0
920935,.88888079,28014.66,50
920937,.44034865,38995.297,0
920938,.8406418,59498.961,0
920942,.80846447,38791.172,0
920946,.56697232,31493.223,0
920948,.89483726,27425.656,0
920949,.44032836,29300.795,50
920951,.44032836,53070.184,0
920953,.79500759,24610.996,50
920955,.89483726,18000,100
920956,.37276629,13350,100
920960,.37276629,13640,50
920981,.37276629,15045.498,0
920988,.34164086,6200,100
921001,.58774149,32206.652,50
921003,.43995887,19700,50
921004,.71415365,37100,50
921005,.85592675,45000,100
921006,.5149526,45200,0
921008,.42403656,26004.979,30
921009,.4402335,38628.285,0
921010,.42403656,39663.305,60
921011,.59528381,43100,100
921047,4.4709306,23854.979,0
921055,2.9961259,16523.824,0
921057,3.2264781,11254.661,50
921058,3.2264781,17197.648,0
921070,2.9961259,18598.963,50
921094,.23240903,7116.6465,50
921099,.22399805,10328.5,80
921101,.33528316,21486.449,90
921102,.21581636,22836.494,50
921103,.23240903,7819.5776,70
921104,.27856752,25456.523,20
921110,.269743,37958.547,40
921113,.23240903,9600,60
921140,.63943952,6000,50
921147,.64422947,3600,80
921151,1.1081214,16000,50
921152,.64788461,13200,50
921177,1.6240556,14000,50
921179,.69769615,26000,50
921180,.69769615,12000,60
921227,.24646167,49091.133,20
921229,.18871394,21611.465,10
921230,.20590687,12721.252,20
921234,.28727284,49643.031,30
921235,.1818843,29007.234,50
921238,.19845501,46868.855,10
921239,.32703319,19811.266,10
921240,.24646167,40394.461,50
921244,.4034279,11260.662,50
921246,.3285121,20630.676,0
921247,.3193357,45312.035,20
921254,.1818843,19000.861,50
921255,.29784697,21401.684,100
921269,.51614779,10004.667,60
921270,.47444054,-500,90
921272,.75136054,11260,50
921273,1.2346207,23627.129,30
921275,1.1418295,55759.957,60
921277,.80912763,20558.992,70
921278,1.3284425,18600.842,80
921279,.80912763,17359.012,50
921281,.80912763,3373.2283,65
921291,.71472907,1200,100
921299,.68862307,19317.318,40
921316,1.8878174,17987.307,100
921319,1.5545192,12871.379,100
921320,1.4977392,43279.258,0
921321,1.9209176,13700,100
921322,1.5545192,53109.77,30
921323,1.4977392,21704.959,20
921326,1.4892894,19210.174,60
921333,1.6128902,11156.417,30
921334,2.6073251,51933.52,30
921336,1.6128902,14830.975,0
921364,.29808778,7000,100
921365,.28965816,49034.035,20
921370,.39227253,29500,30
921373,.23291613,13265.894,0
921387,.32600117,20925.939,90
921388,.31011784,33859.695,0
921389,.2244087,26930.744,80
921391,.36177704,27005.639,10
921407,.2077994,17880,30
921410,.2077994,9720,50
921411,.8366012,19000,40
921412,.20625439,0,50
921414,.22504535,11402.174,50
921424,.19152902,12000,70
921432,.5688439,27006.828,50
921452,.68256426,16845.498,75
921455,.47567108,26028.326,50
921471,.44697037,1200,30
921473,.37163484,23900,60
921476,.46819356,7320,100
921510,.93080997,4800,60
921511,1.3072692,6000,50
921523,2.0061476,3000,60
921526,1.8022965,0,50
921527,1.7370708,0,40
921537,1.673623,0,70
921541,.18995662,6006.0024,40
921543,.1851176,18500,50
921549,.23648214,13081.466,60
921552,1.2985983,20405.711,60
921554,.2227281,21880,50
921560,.15949626,10680,30
921561,.19259474,32007.094,60
921569,.27034363,17000,60
921594,.39052513,23021.258,50
921595,.39052513,23980.318,40
921596,.25827795,48456.211,50
921603,.4606742,7135.4219,40
921623,.68428016,25372.43,50
921636,.40499735,32433.773,50
921639,.25924131,3614.6611,50
921646,.26266512,7290,100
921657,.28285968,12340,100
921666,.48379427,7203.665,100
921668,.44925413,7800,100
921671,.24985927,18103.666,40
921676,.37358433,23937.332,30
921679,.37358433,43858.434,40
921680,.54474157,20142.359,50
921681,.65264446,28456.23,50
921687,.48920688,38839.41,50
921691,.4045893,18191.314,50
921694,.57171327,17000,100
921701,.48185715,22724.893,100
921704,.97748226,39803.094,70
921717,.77227348,27079.055,40
921718,.37080669,23889.857,50
921721,2.1249862,19200,50
921723,1.8676797,15003.665,50
921728,1.4593445,47358.328,50
921730,1.5141419,9240.876,50
921733,1.3374914,12000,50
921737,2.1380906,6000,100
921740,1.2886385,4200,50
921742,1.3374914,4800,50
921743,2.999737,0,70
921750,1.2886385,17800,30
921752,1.7573723,28700,60
921755,1.3877133,10000,50
921758,2.7441132,0,50
921761,3.581423,10000,50
921766,.19155787,15600,60
921773,.25299144,33750,50
921777,.35346034,28249.785,80
921780,.20628546,3000,30
921784,.19881991,16006.977,20
921785,.22507925,11881.854,50
921789,.21693355,17882.141,60
921792,.32965326,13680,50
921800,.26123577,18400,70
921804,.20900989,11040,70
921805,.52392614,0,50
921806,1.1334013,11050,30
921807,.52392614,0,60
921809,.35748389,0,30
921810,.19155787,12000,50
921817,.49556798,23834.82,50
921827,.42176229,24932.131,40
921828,.49556798,8582.9609,100
921830,.45843479,22130,40
921834,.57579523,18626.336,70
921837,.49556798,20071.992,90
921840,.47763318,16695,50
921851,.49556798,10801.785,100
921860,.52681702,39810,50
921862,.47763318,36456.754,100
921863,.78708971,14955.701,80
921865,.62713546,30094.148,40
921869,.49556798,16805.072,0
921871,.87488937,12400,60
921872,.46018726,25777.959,100
921881,.62713546,17760,40
921882,.58004057,31320,80
921885,.47763318,13050,80
921886,1.2862985,19225.598,70
921887,1.0637141,28181.408,50
921897,.47763318,58429.316,50
921904,.61959904,44262.309,85
921905,.4377515,24349.979,75
921910,.87097484,32100,41
921912,.47763318,37825.656,50
921914,.45759103,19925.457,60
921917,.45759103,38535.473,30
921922,.4377515,32719.916,70
921926,.63510299,36029.332,40
921928,.8319093,16180,50
921929,.60187554,30120,50
921935,.57517552,23183.264,70
921939,.5902108,9240,40
921955,.93618995,13280,50
921960,.6805554,34216.449,80
921969,.49556798,19218.242,70
921978,.76342124,27800,50
921985,.74794072,53078.063,40
921987,1.2161889,37780.02,40
921990,.63903856,13950,70
922007,.82487708,37671.441,50
922022,1.2339737,25834.73,50
922112,.24587685,12000,30
922117,.19171014,13200,70
922122,.19171014,17400,70
922125,.19897796,22566.26,40
922126,.20644945,13080,40
922128,.19897796,29889.951,50
922157,.67911106,51535.574,30
922159,.57021272,20338.449,20
922162,1.3147113,4000,65
922164,1.0417172,56998.645,50
922167,1.1792306,12500,20
922181,.72507805,46931.313,40
922185,.90974033,25079.322,50
922191,.97527385,17029.322,50
922198,.90564489,14036.652,30
922204,1.1118008,85240.055,100
922208,2.2193868,44233.949,70
922210,2.0096436,13200,95
922235,1.1687831,15000,20
922237,3.0589287,19532.988,50
922240,1.0711914,28236.412,80
922247,.16775537,14600,100
922248,.21851662,32412.293,30
922255,.19555563,6040,100
922256,.14304781,11719.685,30
922257,.14304781,9823.9658,0
922258,.21568507,13000.431,0
922265,.22593166,13000,60
922267,.15141329,25840.119,40
922277,.28795978,3600,100
922278,.23656803,6240,100
922280,.30101958,35012.984,40
922281,.21324691,17200,60
922283,.17928325,27203.883,50
922285,.1579093,16000,100
922287,.3102437,17202.1,60
922288,.24563283,7840,100
922290,.14304781,13000,0
922291,.26165214,10201.374,40
922293,.15213571,11282.007,40
922296,.14304781,14880,60
922298,.19760747,14280,50
922299,.14662987,20644.979,40
922304,.14304781,34098.43,50
922306,.19760747,11882.553,50
922311,.14304781,21600,60
922336,.31335512,15480,50
922338,.21467103,14043.566,100
922343,.22431169,20760,70
922344,.22431169,34373.625,10
922348,.23273444,12001.445,40
922350,.23273444,10082.279,50
922352,.21330145,4200,80
922353,.36374629,16801.955,30
922354,.30855814,15000,50
922357,.21489926,27005.539,60
922363,.32534009,6000,60
922367,.5902108,43968.813,80
922371,1.3022186,15833.189,90
922373,.59412181,0,30
922376,.39806163,7000,60
922378,.59412181,0,50
922380,.56228328,0,50
922385,.17281774,5403.665,90
922386,.28248715,1800,100
922393,.16656339,25384.154,100
922406,.46177629,1203.6653,40
922412,.15838771,5614.6611,0
922415,.14707974,14600,100
922416,.17281774,6720,100
922418,.38307729,3600,100
922428,.28743187,10400,100
922429,.44221666,10680,30
922432,.27702957,25205.912,50
922434,.27702957,12480,50
922435,.28743187,10080,70
922440,.66906685,16006.247,50
922449,.42242423,116011.09,60
922450,.28761128,25511.211,100
922475,.17880289,23802.627,0
922476,.17233194,26955.525,90
922477,.17880289,19928.285,50
922478,.20752561,17738.801,30
922480,.34129605,21002.043,100
922481,.16510066,24058.529,10
922486,.25600925,36329.492,30
922487,.34129605,6002.2466,0
922493,.3058188,17.865942,0
922496,.17393653,39375.074,100
922504,.29209578,45778.996,100
922506,.40067998,5820,0
922508,.33780083,31018.039,0
922516,2.0009363,18804.184,80
922517,1.4892894,16933.258,60
922521,2.0642381,6630,100
922524,1.4942402,16470,70
922527,1.5545192,14300,60
922535,2.3356631,34906.633,40
922536,1.5545192,18250,60
922537,2.1730664,41205.297,60
922563,2.4789629,15400.55,50
922564,1.5785735,11560,0
922565,1.7902935,23373.666,100
922566,1.5785735,12840,0
922567,1.5214443,16700,100
922568,1.5214443,26682.748,60
922569,1.4658724,19630.637,80
922572,1.5785735,27996.652,20
922578,1.3434741,10030,100
922581,1.4467649,19809.164,50
922588,1.4467649,3623.8242,0
922589,1.5214443,36560.16,100
922616,.20001215,14305.952,50
922617,.14304781,24900,0
922622,.14841419,20905.494,60
922624,.20001215,30818.955,50
922628,.20438547,40607.664,100
922629,.18959396,16202.311,0
922635,.15398705,15811.24,0
922636,.2202072,26431.697,0
922638,.19103485,24001.344,80
922640,.39656901,22903.213,90
922646,.15398705,11707.537,100
922648,.39309639,25608.828,100
922651,.19404173,6300,100
922657,.14304781,8905.7998,100
922661,.23407231,24861.992,50
922671,.2178015,33454.082,0
922672,.14420173,14886.459,50
922677,.17703936,18600,100
922681,.17174114,37422.992,50
922692,.14420173,13102.994,0
922706,2.5071816,15019.502,70
922708,1.5848854,25251.645,50
922711,1.5785735,8178.3091,0
922714,2.5400236,19521.223,20
922719,1.4467649,3601.6353,10
922723,1.4467649,16200.054,20
922724,1.394406,13015.805,0
922725,2.124171,34032.664,50
922726,1.8341279,15637.243,100
922752,.14304781,16407.363,50
922757,.14304781,18609.99,0
922758,.14304781,15850,100
922761,.14304781,47329.5,50
922763,.14304781,15705.161,0
922769,.14304781,12600,0
922781,.14304781,26718.279,50
922796,.76798552,17220,50
922800,.71315581,12204.788,100
922803,1.0788777,14280,100
922805,1.6226733,25520,0
922814,1.0181913,26500,80
922816,.89135402,10840,100
922821,.76798552,7800,100
922845,.39943951,11848.592,40
922846,.38212124,58820.105,50
922849,.43259028,19500,60
922852,.4017058,19540.875,0
922866,.63546371,31200,100
922872,.50208116,47730.309,0
922873,.79403055,41307.594,100
922875,.43259028,26617.471,50
922888,.14304781,19212.008,0
922891,.14304781,18850,100
922892,.14304781,5642.9321,100
922894,.1656618,2340,100
922898,.17796807,34512.828,50
922903,.14304781,13372.867,80
922905,.14304781,25734.629,0
922935,.19729169,37049.547,40
922941,.19729169,34635.121,50
922981,.28158635,78143.875,50
922985,.31862676,13924.087,0
922987,.18761158,2010.9958,50
922994,.18075894,52817.289,0
922998,.25295261,32809.957,50
922999,.24650879,36537.965,0
923002,.19611441,25799.021,0
923012,.18075894,39127.488,0
923033,.27553236,20005.793,40
923034,.37791628,48996.637,50
923041,.35263675,33451.469,30
923076,.15088679,19850.025,20
923079,.31457299,44296.457,50
923081,.15655248,20135.945,20
923082,.15088679,41046.105,30
923083,.25657871,44095.488,20
923084,.18323782,42046.66,40
923085,.14482191,35834.387,70
923123,.26347578,8070.3955,10
923124,.26347578,19818.379,20
923126,.3389383,33298.535,70
923127,.36793,18736.488,60
923129,.24147594,30343.037,50
923130,.22423594,5661.9907,50
923131,.24147594,22312.256,50
923138,.26347578,26869.016,50
923166,.24073392,32015.027,100
923167,.52661473,23607.33,100
923168,.26099038,11400,100
923172,.24098986,20500,50
923174,.34495118,34000,50
923180,.26099038,15629,100
923188,.43023467,18073.678,50
923190,.2221207,14071.077,30
923196,.24235716,24053.471,40
923203,.36483914,25863.57,40
923204,.41452003,27404.611,50
923209,.65422589,26299.229,50
923211,.4503831,44119.098,50
923212,.41511875,16200,0
923213,.48776186,8564,0
923217,.43433246,35643.664,0
923219,.48776186,14497.489,0
923220,.48776186,17600,0
923221,.48776186,22150,0
923222,.65672565,30160,0
923225,.48776186,8640,100
923226,.66337806,15574,100
923227,.4512136,11283,0
923229,.77879709,12500,100
923258,.16532241,63877.984,40
923261,.17904305,16825.5,30
923266,.17256342,35903.664,10
923284,.16409323,17037.449,50
923289,.28436655,24123.258,40
923299,.28436655,27282.146,50
923304,1.6100292,21241.146,50
923305,2.1948805,81610,20
923306,4.1874127,15049.581,100
923309,1.6100292,38409.723,100
923310,1.421697,13896.088,70
923318,1.5310018,14867.557,100
923322,1.7131919,39615.289,70
923327,3.5856197,18522.389,100
923346,.27603865,36827.617,20
923350,.21590477,42524.547,100
923351,.146042,53419.777,60
923354,.28379202,17416.793,70
923355,.16400737,11433.077,90
923394,.22240798,45269.398,90
923397,.14304781,34353.957,60
923399,.17524339,39254.938,60
923402,.14304781,22744.613,100
923404,.14304781,6003.2988,40
923405,.16149089,49438.82,0
923406,.15659094,83966.656,50
923407,.14304781,34770.953,80
923409,.16313519,27727.49,20
923414,.19823548,59687.855,80
923416,.1852805,55587.813,70
923418,.14304781,16462.844,20
923419,.28959507,39819.059,0
923421,.26247868,31910.996,30
923422,.29447901,27003.666,50
923423,.34928858,30752.873,50
923430,.21428436,17234.254,100
923436,.14304781,15138.574,0
923437,.26767993,7100,50
923438,.16701789,50874.523,50
923439,.14304781,33600,0
923441,.14304781,23617.75,0
923442,.14304781,78483.906,0
923443,.23413524,31356.813,80
923444,.16808793,21911.496,20
923446,.14304781,12718.47,50
923447,.19432484,6000,0
923482,2.1345084,10965.302,50
923485,2.1345084,15472.407,70
923489,1.9709342,10131.956,20
923490,1.9821167,16558.791,20
923491,2.5309775,17383.785,70
923494,2.1345084,12271.166,30
923496,2.1345084,9433.541,20
923497,3.3901496,5232.3862,80
923498,2.7724903,40077.297,0
923500,2.0572596,20227.91,30
923501,2.6328959,14403.955,20
923526,1.3715065,14548.209,20
923530,1.8732237,27711.896,30
923531,3.0544167,28817.783,20
923532,2.5420752,27931.17,60
923533,1.9517742,18260,0
923534,3.6326323,28770.48,20
923535,1.6880636,54674.977,40
923541,1.2569877,11900.529,20
923542,1.3179823,46454.281,20
923574,.30334175,40167.594,50
923576,.14304781,37581.273,0
923577,.19910176,26921.832,0
923578,.14304781,24427.49,0
923580,.14304781,20001.467,100
923581,.14304781,37527.488,0
923583,.14304781,70231.156,0
923588,.19746172,58405.863,30
923624,.18409273,11530.972,20
923630,.30491203,12000,90
923635,.32540119,20737.09,60
923636,.28207555,27690.139,50
923639,.22864275,53998.211,80
923640,.19197892,12025.041,50
923642,.16338721,12634.569,50
923643,.47803119,24334.504,50
923645,.47479185,17425.271,40
923646,.19197892,12025.029,40
923647,.33298585,19200,50
923648,.5036875,18529.635,30
923649,.49441096,30037.311,90
923653,.38033837,26425.027,70
923654,.30491203,22097.615,70
923655,.32615319,11975.189,90
923657,.17827272,11906.659,30
923659,.46412209,24037.975,60
923660,.46381843,40038.477,90
923664,.70691097,12618.579,50
923677,.70691097,21528.1,100
923709,.20215744,14914.662,50
923711,.20974831,14205.038,100
923712,.20974831,12295.873,100
923729,.1852776,58215.332,50
923739,.48823968,13634.372,90
923741,.48823968,3600,100
923742,.28224298,13010.658,40
923746,.4671205,33340.766,90
923749,.5222773,34517.496,60
923750,.41554216,24311.236,70
923796,1.6989276,24334.105,70
923801,1.5383062,12075.578,10
923804,1.4098599,45100.668,80
923805,1.6565763,18037.99,50
923808,1.5966241,15625.017,30
923809,1.4633083,19958.572,50
923811,1.5383062,12638.431,50
923818,1.5182545,7471.2334,40
923824,1.5383062,11700.611,50
923833,2.3898473,40837.176,60
923834,3.7491341,30055.729,70
923835,1.5182545,17419.27,30
923836,3.8560798,21638.029,30
923837,3.2228193,23634.895,0
923838,3.8560798,7800,90
923844,2.405416,19237.025,50
923846,1.4063731,13361.639,0
923850,1.3059661,11780.391,40
923851,1.8924536,13970.267,50
923853,1.7347479,43350.789,90
923859,2.0328133,23400.967,50
923861,1.3059661,12514.604,30
923870,3.250365,25635.955,50
923873,1.8588043,24377.043,30
923874,2.8055992,35025.648,50
923881,3.5253625,18010.965,60
923883,1.2889431,12000,0
923887,.35148957,12700,90
923888,3.1493144,16216.127,90
923891,.1519035,19873.305,40
923893,.17848562,8403.665,70
923895,.24031417,11522.282,80
923899,.25579584,49003.664,90
923900,.2089096,15007.33,80
923903,.33561969,17803.666,50
923907,.39396459,18125.656,40
923911,.16574277,13214.661,40
923912,.1519035,18010.996,40
923916,.16574277,10805.498,60
923919,.32574809,16803.666,70
923935,1.3720113,16408.432,100
923940,1.4235294,12400,100
923959,1.3046668,21624.357,50
923976,.15057491,17908.09,100
923977,.44723505,30017.688,60
923978,.24390155,18720.771,100
923984,.28893077,25041.115,100
923987,.17056865,66751.672,100
923990,.27826837,18017.914,100
923991,.27073801,8610.5088,50
923994,.27073801,8001.9531,100
923999,.14507504,15014.158,0
924001,.32995099,20005.428,90
924005,.42445424,21618.613,100
924011,.38565946,16818.49,100
924013,.3045159,44573.398,50
924014,.14507504,5000,100
924016,.44723505,11440.712,50
924017,.40820992,15000,100
924020,.41183445,15016.918,100
924026,.14304781,30133.988,10
924029,.14304781,18513.541,20
924034,.14304781,13605.498,70
924035,.19548655,37525.656,50
924036,.22364254,68542.164,80
924041,.17853589,23616.512,70
924045,.15677962,31213.564,30
924068,.14304781,19610.264,20
924069,.14304781,60400.531,0
924070,.14304781,14849.594,20
924071,.14304781,18200,100
924072,.17888987,17233.928,50
924081,.24471912,1650,100
924082,.14304781,48034.477,0
924083,.14304781,48306.734,70
924087,.20037311,24400,50
924088,.25392067,19005.906,50
924093,.2555995,27800,60
924101,.36847904,16451.283,60
924106,.27310833,2400,35
924116,.25731361,28316.311,20
924120,.19563928,13885.985,60
924121,.19563928,13369.854,30
924122,.19563928,16691.332,40
924123,.23417182,12607.33,70
924126,.19563928,18618.162,20
924127,.18855903,29255.309,40
924134,.24877338,20207.33,30
924140,.28287014,87371.555,50
924141,.18855903,19356.678,40
924143,.18855903,55240,50
924156,.35050574,23678.088,50
924161,.26018429,50550.828,50
924162,.23625228,9617.5527,100
924169,.29005167,53059.84,100
924171,.22770222,44700.984,100
924173,.22770222,19239.672,100
924176,.54993403,19006.07,100
924204,3.1044762,17594.373,0
924205,1.2054627,9252.582,0
924206,1.43568,45474.953,0
924207,2.8387289,23702.666,50
924208,2.7860272,18007.41,0
924212,1.43568,27018.807,0
924213,1.1130842,8820.8926,0
924215,1.1618365,18164.719,0
924219,2.2826879,44003.664,0
924221,1.5932609,27435.107,0
924225,1.1193995,20838.926,0
924226,1.0259314,18261.463,0
924229,1.1193995,13270.354,0
924238,2.3009675,19713.613,0
924248,1.6105602,10800,50
924255,1.4226608,34778.063,50
924261,1.6105602,15632.712,60
924264,2.3004818,33978.262,90
924269,1.6105602,13233.571,40
924271,1.4955754,18651.797,80
924279,1.3706971,23036.682,60
924280,1.6105602,12625.238,50
924281,3.7489667,10400,40
924287,3.7489667,9100,90
924288,3.3105667,33211.027,80
924289,3.1907558,27654.141,70
924290,3.1907558,19529.428,70
924291,1.1704503,26571.674,50
924292,1.2148226,22229.754,60
924294,1.2604384,12024.488,80
924301,1.501155,38464.141,30
924304,1.0727195,23789.578,70
924310,1.1133868,77073.719,90
924312,2.0603075,37380.434,70
924319,2.2527652,25255.492,20
924322,1.69608,15026.654,90
924323,2.5319848,9234.4551,30
924324,2.9681907,30837.258,70
924326,2.0019011,9600,90
924327,2.1862202,23725.928,70
924331,2.0019011,20226.098,90
924337,.87770224,21626.297,30
924340,.91097629,17841.232,60
924350,.91097629,20418.953,50
924361,.94518286,14550,30
924364,.94518286,18592.939,30
924366,.94518286,10800,50
924382,1.3586547,18000,70
924388,1.4631125,14460.155,50
924400,1.7425355,9200,30
924401,1.3409448,16686.85,0
924416,1.245209,16306.633,50
924422,2.3749657,5260.6411,70
924423,3.6675916,7024.9175,30
924426,.91107094,23614.609,50
924471,1.8437169,18960,100
924482,1.9136131,21959.164,100
924483,1.9136131,31369,100
924492,1.7538291,69667.563,60
924498,1.9136131,23815.498,90
924499,2.6323233,37261.613,100
924501,1.9854679,21250,100
924509,5.0639277,0,100
924513,4.7968636,10324.893,90
924516,.28092372,25800,90
924522,.28092372,79107.648,100
924523,.257467,56835.086,70
924524,.2914722,22346.611,90
924525,.257467,7124,100
924535,.2914722,23828.326,90
924537,.34936115,45814.398,100
924539,.35784629,36906.098,100
924546,.35195816,26207.33,100
924557,.27066275,19818,90
924562,1.6272309,24086.545,50
924567,1.1894803,39473.305,0
924572,1.237465,15683.344,0
924575,1.283931,17620.828,0
